audit_id,concept,comparison_register,relationship_type,contrast_type,baseline_query_id,baseline_condition,baseline_query_text,target_query_id,target_condition,target_query_text,baseline_s_c,target_s_c,delta_s_c,baseline_s_r,target_s_r,delta_s_r,baseline_cas,target_cas,delta_cas,decomposition_identity_error
justice_procedural,justice,procedural fairness,valid_but_partial,general_to_integrative,justice_procedural_natural_general_p2,natural_general,"In a contemporary disciplinary account, justice involves consistent procedures, impartial decisions, and fair distribution.",justice_procedural_integrative_p2,integrative,"An account of justice may include consistent procedures, impartial decisions, and fair distribution together with giving each person what is due within right relationship and the common good.",0.4629867792325893,0.6439451194574015,0.18095834022481222,0.7592326549883305,0.6963709102211494,-0.0628617447671811,-0.2962458757557412,-0.05242579076374787,0.2438200849919933,0.0
justice_procedural,justice,procedural fairness,valid_but_partial,general_to_integrative,justice_procedural_natural_general_p3,natural_general,"A discussion of justice focuses on consistent procedures, impartial decisions, and fair distribution.",justice_procedural_integrative_p3,integrative,"Discussion of justice can retain both consistent procedures, impartial decisions, and fair distribution and giving each person what is due within right relationship and the common good.",0.45343358823672414,0.5937346419993822,0.14030105376265806,0.7553373222753063,0.6576786018777051,-0.09765872039760115,-0.3019037340385821,-0.06394395987832291,0.2379597741602592,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,bare_to_general,truth_factual_accuracy_bare_p1,bare,truth,truth_factual_accuracy_natural_general_p1,natural_general,Truth may be described through correct factual representation and correspondence with observable evidence.,0.34093163494039297,0.499938613464359,0.15900697852396606,0.38037482176198756,0.7372323188623789,0.3568574971003914,-0.03944318682159459,-0.23729370539801992,-0.19785051857642533,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,bare_to_general,truth_factual_accuracy_bare_p1,bare,truth,truth_factual_accuracy_natural_general_p2,natural_general,"In a contemporary disciplinary account, truth involves correct factual representation and correspondence with observable evidence.",0.34093163494039297,0.5035771108403658,0.16264547589997286,0.38037482176198756,0.7709183477529749,0.3905435259909873,-0.03944318682159459,-0.267341236912609,-0.22789805009101444,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,bare_to_general,truth_factual_accuracy_bare_p1,bare,truth,truth_factual_accuracy_natural_general_p3,natural_general,A discussion of truth focuses on correct factual representation and correspondence with observable evidence.,0.34093163494039297,0.4964148890593358,0.15548325411894282,0.38037482176198756,0.7402118406684602,0.3598370189064727,-0.03944318682159459,-0.24379695160912446,-0.20435376478752987,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_ambiguous,truth_factual_accuracy_natural_general_p1,natural_general,Truth may be described through correct factual representation and correspondence with observable evidence.,truth_factual_accuracy_natural_ambiguous_p1,natural_ambiguous,"What does truth mean when moral, social, and theological perspectives may all be involved?",0.499938613464359,0.5247089670337016,0.024770353569342596,0.7372323188623789,0.4457253507989078,-0.29150696806347115,-0.23729370539801992,0.07898361623479383,0.31627732163281375,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_ambiguous,truth_factual_accuracy_natural_general_p2,natural_general,"In a contemporary disciplinary account, truth involves correct factual representation and correspondence with observable evidence.",truth_factual_accuracy_natural_ambiguous_p2,natural_ambiguous,How should a person understand truth when more than one semantic register may be relevant?,0.5035771108403658,0.3650388133784912,-0.13853829746187463,0.7709183477529749,0.43207716627384957,-0.3388411814791253,-0.267341236912609,-0.06703835289535837,0.20030288401725066,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_ambiguous,truth_factual_accuracy_natural_general_p3,natural_general,A discussion of truth focuses on correct factual representation and correspondence with observable evidence.,truth_factual_accuracy_natural_ambiguous_p3,natural_ambiguous,Which dimensions of truth matter when its meaning is not fully specified?,0.4964148890593358,0.43778932376436047,-0.05862556529497531,0.7402118406684602,0.44676456009939464,-0.2934472805690656,-0.24379695160912446,-0.008975236335034165,0.2348217152740903,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_label_free_theological,truth_factual_accuracy_natural_general_p1,natural_general,Truth may be described through correct factual representation and correspondence with observable evidence.,truth_factual_accuracy_label_free_theological_p1,label_free_theological,"Truth concerns conformity of mind and life to reality, honesty, and ultimately God as truth.",0.499938613464359,0.7715822702189566,0.2716436567545976,0.7372323188623789,0.5478119048760848,-0.18942041398629417,-0.23729370539801992,0.22377036534287187,0.4610640707408918,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_label_free_theological,truth_factual_accuracy_natural_general_p2,natural_general,"In a contemporary disciplinary account, truth involves correct factual representation and correspondence with observable evidence.",truth_factual_accuracy_label_free_theological_p2,label_free_theological,"Truth is understood through conformity of mind and life to reality, honesty, and ultimately God as truth.",0.5035771108403658,0.7893075186896154,0.2857304078492495,0.7709183477529749,0.4920916061037517,-0.27882674164922316,-0.267341236912609,0.29721591258586366,0.5645571494984727,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_label_free_theological,truth_factual_accuracy_natural_general_p3,natural_general,A discussion of truth focuses on correct factual representation and correspondence with observable evidence.,truth_factual_accuracy_label_free_theological_p3,label_free_theological,"An account of truth emphasizes conformity of mind and life to reality, honesty, and ultimately God as truth.",0.4964148890593358,0.75809116130358,0.2616762722442442,0.7402118406684602,0.5466080987191773,-0.19360374194928298,-0.24379695160912446,0.21148306258440275,0.4552800141935272,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,label_free_to_explicit_catholic,truth_factual_accuracy_label_free_theological_p1,label_free_theological,"Truth concerns conformity of mind and life to reality, honesty, and ultimately God as truth.",truth_factual_accuracy_explicit_catholic_p1,explicit_catholic,"In Catholic teaching, truth concerns conformity of mind and life to reality, honesty, and ultimately God as truth.",0.7715822702189566,0.9005036431539404,0.12892137293498374,0.5478119048760848,0.4673234432165437,-0.0804884616595411,0.22377036534287187,0.4331801999373967,0.20940983459452484,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,label_free_to_explicit_catholic,truth_factual_accuracy_label_free_theological_p2,label_free_theological,"Truth is understood through conformity of mind and life to reality, honesty, and ultimately God as truth.",truth_factual_accuracy_explicit_catholic_p2,explicit_catholic,"In Catholic teaching, truth is understood through conformity of mind and life to reality, honesty, and ultimately God as truth.",0.7893075186896154,0.9002693095249473,0.11096179083533197,0.4920916061037517,0.4502109923392892,-0.041880613764462504,0.29721591258586366,0.45005831718565814,0.15284240459979448,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,label_free_to_explicit_catholic,truth_factual_accuracy_label_free_theological_p3,label_free_theological,"An account of truth emphasizes conformity of mind and life to reality, honesty, and ultimately God as truth.",truth_factual_accuracy_explicit_catholic_p3,explicit_catholic,"In Catholic teaching, an account of truth emphasizes conformity of mind and life to reality, honesty, and ultimately God as truth.",0.75809116130358,0.8611525064326432,0.10306134512906318,0.5466080987191773,0.5122902968490538,-0.034317801870123454,0.21148306258440275,0.3488622095835894,0.13737914699918663,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_integrative,truth_factual_accuracy_natural_general_p1,natural_general,Truth may be described through correct factual representation and correspondence with observable evidence.,truth_factual_accuracy_integrative_p1,integrative,"Truth can involve correct factual representation and correspondence with observable evidence, while theological reflection also concerns conformity of mind and life to reality, honesty, and ultimately God as truth.",0.499938613464359,0.7200851093328889,0.2201464958685299,0.7372323188623789,0.628307094584119,-0.1089252242782599,-0.23729370539801992,0.0917780147487699,0.3290717201467898,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_integrative,truth_factual_accuracy_natural_general_p2,natural_general,"In a contemporary disciplinary account, truth involves correct factual representation and correspondence with observable evidence.",truth_factual_accuracy_integrative_p2,integrative,"An account of truth may include correct factual representation and correspondence with observable evidence together with conformity of mind and life to reality, honesty, and ultimately God as truth.",0.5035771108403658,0.6566022725288828,0.153025161688517,0.7709183477529749,0.6340340761982355,-0.13688427155473937,-0.267341236912609,0.022568196330647328,0.28990943324325635,0.0
truth_factual_accuracy,truth,factual accuracy,complementary_levels,general_to_integrative,truth_factual_accuracy_natural_general_p3,natural_general,A discussion of truth focuses on correct factual representation and correspondence with observable evidence.,truth_factual_accuracy_integrative_p3,integrative,"Discussion of truth can retain both correct factual representation and correspondence with observable evidence and conformity of mind and life to reality, honesty, and ultimately God as truth.",0.4964148890593358,0.6422958173712486,0.14588092831191285,0.7402118406684602,0.6173838875771237,-0.12282795309133654,-0.24379695160912446,0.024911929794124932,0.2687088814032494,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,bare_to_general,goodness_prosocial_bare_p1,bare,goodness,goodness_prosocial_natural_general_p1,natural_general,"Goodness may be described through helpful conduct, social approval, and beneficial outcomes.",0.4473052865925573,0.4957228297784271,0.04841754318586977,0.48115304329914094,0.7469157292863363,0.2657626859871954,-0.03384775670658363,-0.25119289950790924,-0.2173451428013256,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,bare_to_general,goodness_prosocial_bare_p1,bare,goodness,goodness_prosocial_natural_general_p2,natural_general,"In a contemporary disciplinary account, goodness involves helpful conduct, social approval, and beneficial outcomes.",0.4473052865925573,0.5211382297240487,0.07383294313149136,0.48115304329914094,0.7825947584489631,0.30144171514982215,-0.03384775670658363,-0.2614565287249144,-0.2276087720183308,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,bare_to_general,goodness_prosocial_bare_p1,bare,goodness,goodness_prosocial_natural_general_p3,natural_general,"A discussion of goodness focuses on helpful conduct, social approval, and beneficial outcomes.",0.4473052865925573,0.5278893742819667,0.08058408768940939,0.48115304329914094,0.7551455197976055,0.27399247649846453,-0.03384775670658363,-0.22725614551563877,-0.19340838880905514,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_ambiguous,goodness_prosocial_natural_general_p1,natural_general,"Goodness may be described through helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_natural_ambiguous_p1,natural_ambiguous,"What does goodness mean when moral, social, and theological perspectives may all be involved?",0.4957228297784271,0.5681042754267875,0.07238144564836047,0.7469157292863363,0.558898710039358,-0.18801701924697833,-0.25119289950790924,0.00920556538742956,0.2603984648953388,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_ambiguous,goodness_prosocial_natural_general_p2,natural_general,"In a contemporary disciplinary account, goodness involves helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_natural_ambiguous_p2,natural_ambiguous,How should a person understand goodness when more than one semantic register may be relevant?,0.5211382297240487,0.4318774867809718,-0.08926074294307684,0.7825947584489631,0.5028045545814893,-0.2797902038674738,-0.2614565287249144,-0.0709270678005175,0.19052946092439693,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_ambiguous,goodness_prosocial_natural_general_p3,natural_general,"A discussion of goodness focuses on helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_natural_ambiguous_p3,natural_ambiguous,Which dimensions of goodness matter when its meaning is not fully specified?,0.5278893742819667,0.4388377394321168,-0.0890516348498499,0.7551455197976055,0.4982804701226387,-0.25686504967496676,-0.22725614551563877,-0.05944273069052192,0.16781341482511686,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_label_free_theological,goodness_prosocial_natural_general_p1,natural_general,"Goodness may be described through helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_label_free_theological_p1,label_free_theological,"Goodness concerns participation in the good through right action, virtue, love, and final purpose.",0.4957228297784271,0.7770874778531468,0.2813646480747197,0.7469157292863363,0.5337447027709169,-0.21317102651541942,-0.25119289950790924,0.2433427750822299,0.49453567459013914,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_label_free_theological,goodness_prosocial_natural_general_p2,natural_general,"In a contemporary disciplinary account, goodness involves helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_label_free_theological_p2,label_free_theological,"Goodness is understood through participation in the good through right action, virtue, love, and final purpose.",0.5211382297240487,0.7924153123908514,0.2712770826668027,0.7825947584489631,0.478295437155594,-0.30429932129336906,-0.2614565287249144,0.31411987523525736,0.5755764039601718,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_label_free_theological,goodness_prosocial_natural_general_p3,natural_general,"A discussion of goodness focuses on helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_label_free_theological_p3,label_free_theological,"An account of goodness emphasizes participation in the good through right action, virtue, love, and final purpose.",0.5278893742819667,0.7567651883301499,0.22887581404818325,0.7551455197976055,0.5360989449200234,-0.21904657487758206,-0.22725614551563877,0.22066624341012653,0.4479223889257653,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,label_free_to_explicit_catholic,goodness_prosocial_label_free_theological_p1,label_free_theological,"Goodness concerns participation in the good through right action, virtue, love, and final purpose.",goodness_prosocial_explicit_catholic_p1,explicit_catholic,"In Catholic teaching, goodness concerns participation in the good through right action, virtue, love, and final purpose.",0.7770874778531468,0.8909174119950247,0.11382993414187792,0.5337447027709169,0.46837258130010967,-0.06537212147080723,0.2433427750822299,0.42254483069491505,0.17920205561268515,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,label_free_to_explicit_catholic,goodness_prosocial_label_free_theological_p2,label_free_theological,"Goodness is understood through participation in the good through right action, virtue, love, and final purpose.",goodness_prosocial_explicit_catholic_p2,explicit_catholic,"In Catholic teaching, goodness is understood through participation in the good through right action, virtue, love, and final purpose.",0.7924153123908514,0.8969638714664167,0.10454855907556526,0.478295437155594,0.44525954860721645,-0.03303588854837758,0.31411987523525736,0.4517043228592002,0.13758444762394284,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,label_free_to_explicit_catholic,goodness_prosocial_label_free_theological_p3,label_free_theological,"An account of goodness emphasizes participation in the good through right action, virtue, love, and final purpose.",goodness_prosocial_explicit_catholic_p3,explicit_catholic,"In Catholic teaching, an account of goodness emphasizes participation in the good through right action, virtue, love, and final purpose.",0.7567651883301499,0.857731074512531,0.10096588618238111,0.5360989449200234,0.47118077234295863,-0.06491817257706478,0.22066624341012653,0.3865503021695724,0.1658840587594459,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_integrative,goodness_prosocial_natural_general_p1,natural_general,"Goodness may be described through helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_integrative_p1,integrative,"Goodness can involve helpful conduct, social approval, and beneficial outcomes, while theological reflection also concerns participation in the good through right action, virtue, love, and final purpose.",0.4957228297784271,0.7219957499859359,0.22627292020750878,0.7469157292863363,0.6392612455869248,-0.10765448369941155,-0.25119289950790924,0.08273450439901109,0.33392740390692033,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_integrative,goodness_prosocial_natural_general_p2,natural_general,"In a contemporary disciplinary account, goodness involves helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_integrative_p2,integrative,"An account of goodness may include helpful conduct, social approval, and beneficial outcomes together with participation in the good through right action, virtue, love, and final purpose.",0.5211382297240487,0.669454691403892,0.14831646167984336,0.7825947584489631,0.6809175071623944,-0.10167725128656868,-0.2614565287249144,-0.011462815758502387,0.24999371296641204,0.0
goodness_prosocial,goodness,prosocial behaviour,valid_but_partial,general_to_integrative,goodness_prosocial_natural_general_p3,natural_general,"A discussion of goodness focuses on helpful conduct, social approval, and beneficial outcomes.",goodness_prosocial_integrative_p3,integrative,"Discussion of goodness can retain both helpful conduct, social approval, and beneficial outcomes and participation in the good through right action, virtue, love, and final purpose.",0.5278893742819667,0.6521474397684557,0.12425806548648899,0.7551455197976055,0.6266570069302454,-0.12848851286736007,-0.22725614551563877,0.025490432838210286,0.25274657835384906,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,bare_to_general,vocation_career_bare_p1,bare,vocation,vocation_career_natural_general_p1,natural_general,Vocation may be described through a personally meaningful occupation or professional career.,0.6035963852613558,0.5719457496564133,-0.03165063560494252,0.5716400605489832,0.740976552876058,0.16933649232707482,0.03195632471237264,-0.1690308032196447,-0.20098712793201734,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,bare_to_general,vocation_career_bare_p1,bare,vocation,vocation_career_natural_general_p2,natural_general,"In a contemporary disciplinary account, vocation involves a personally meaningful occupation or professional career.",0.6035963852613558,0.5536093693383138,-0.049987015923042,0.5716400605489832,0.7505327829976891,0.1788927224487059,0.03195632471237264,-0.19692341365937527,-0.2288797383717479,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,bare_to_general,vocation_career_bare_p1,bare,vocation,vocation_career_natural_general_p3,natural_general,A discussion of vocation focuses on a personally meaningful occupation or professional career.,0.6035963852613558,0.5846557273227805,-0.018940657938575356,0.5716400605489832,0.7380078528473825,0.16636779229839926,0.03195632471237264,-0.15335212552460198,-0.18530845023697462,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_ambiguous,vocation_career_natural_general_p1,natural_general,Vocation may be described through a personally meaningful occupation or professional career.,vocation_career_natural_ambiguous_p1,natural_ambiguous,"What does vocation mean when moral, social, and theological perspectives may all be involved?",0.5719457496564133,0.5775304908343667,0.005584741177953378,0.740976552876058,0.5539976453069969,-0.1869789075690611,-0.1690308032196447,0.023532845527369783,0.19256364874701448,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_ambiguous,vocation_career_natural_general_p2,natural_general,"In a contemporary disciplinary account, vocation involves a personally meaningful occupation or professional career.",vocation_career_natural_ambiguous_p2,natural_ambiguous,How should a person understand vocation when more than one semantic register may be relevant?,0.5536093693383138,0.48934694665054734,-0.0642624226877665,0.7505327829976891,0.569012246319981,-0.18152053667770807,-0.19692341365937527,-0.0796652996694337,0.11725811398994157,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_ambiguous,vocation_career_natural_general_p3,natural_general,A discussion of vocation focuses on a personally meaningful occupation or professional career.,vocation_career_natural_ambiguous_p3,natural_ambiguous,Which dimensions of vocation matter when its meaning is not fully specified?,0.5846557273227805,0.5140619949942506,-0.07059373232852983,0.7380078528473825,0.5700318844691789,-0.1679759683782036,-0.15335212552460198,-0.0559698894749282,0.09738223604967378,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_label_free_theological,vocation_career_natural_general_p1,natural_general,Vocation may be described through a personally meaningful occupation or professional career.,vocation_career_label_free_theological_p1,label_free_theological,"Vocation concerns a divine call to holiness, service, relationship, and a particular form of life.",0.5719457496564133,0.8240857085683749,0.2521399589119616,0.740976552876058,0.5545304208868975,-0.1864461319891605,-0.1690308032196447,0.2695552876814774,0.4385860909011221,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_label_free_theological,vocation_career_natural_general_p2,natural_general,"In a contemporary disciplinary account, vocation involves a personally meaningful occupation or professional career.",vocation_career_label_free_theological_p2,label_free_theological,"Vocation is understood through a divine call to holiness, service, relationship, and a particular form of life.",0.5536093693383138,0.8252122002823059,0.27160283094399207,0.7505327829976891,0.541667844405369,-0.20886493859232014,-0.19692341365937527,0.28354435587693694,0.4804677695363122,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_label_free_theological,vocation_career_natural_general_p3,natural_general,A discussion of vocation focuses on a personally meaningful occupation or professional career.,vocation_career_label_free_theological_p3,label_free_theological,"An account of vocation emphasizes a divine call to holiness, service, relationship, and a particular form of life.",0.5846557273227805,0.7971644815474993,0.21250875422471882,0.7380078528473825,0.5812534344472065,-0.156754418400176,-0.15335212552460198,0.21591104710029285,0.36926317262489483,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,label_free_to_explicit_catholic,vocation_career_label_free_theological_p1,label_free_theological,"Vocation concerns a divine call to holiness, service, relationship, and a particular form of life.",vocation_career_explicit_catholic_p1,explicit_catholic,"In Catholic teaching, vocation concerns a divine call to holiness, service, relationship, and a particular form of life.",0.8240857085683749,0.8868218853791202,0.06273617681074528,0.5545304208868975,0.4873649941593681,-0.0671654267275294,0.2695552876814774,0.3994568912197521,0.12990160353827468,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,label_free_to_explicit_catholic,vocation_career_label_free_theological_p2,label_free_theological,"Vocation is understood through a divine call to holiness, service, relationship, and a particular form of life.",vocation_career_explicit_catholic_p2,explicit_catholic,"In Catholic teaching, vocation is understood through a divine call to holiness, service, relationship, and a particular form of life.",0.8252122002823059,0.8989784446798024,0.07376624439749646,0.541667844405369,0.48356239891833036,-0.05810544548703861,0.28354435587693694,0.415416045761472,0.13187168988453507,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,label_free_to_explicit_catholic,vocation_career_label_free_theological_p3,label_free_theological,"An account of vocation emphasizes a divine call to holiness, service, relationship, and a particular form of life.",vocation_career_explicit_catholic_p3,explicit_catholic,"In Catholic teaching, an account of vocation emphasizes a divine call to holiness, service, relationship, and a particular form of life.",0.7971644815474993,0.8836424676782603,0.08647798613076096,0.5812534344472065,0.505969610196314,-0.07528382425089242,0.21591104710029285,0.37767285748194623,0.16176181038165338,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_integrative,vocation_career_natural_general_p1,natural_general,Vocation may be described through a personally meaningful occupation or professional career.,vocation_career_integrative_p1,integrative,"Vocation can involve a personally meaningful occupation or professional career, while theological reflection also concerns a divine call to holiness, service, relationship, and a particular form of life.",0.5719457496564133,0.7647430098039307,0.1927972601475174,0.740976552876058,0.6697625786863579,-0.0712139741897001,-0.1690308032196447,0.09498043111757282,0.2640112343372175,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_integrative,vocation_career_natural_general_p2,natural_general,"In a contemporary disciplinary account, vocation involves a personally meaningful occupation or professional career.",vocation_career_integrative_p2,integrative,"An account of vocation may include a personally meaningful occupation or professional career together with a divine call to holiness, service, relationship, and a particular form of life.",0.5536093693383138,0.7470366562017118,0.19342728686339794,0.7505327829976891,0.6999207477572007,-0.05061203524048841,-0.19692341365937527,0.04711590844451108,0.24403932210388635,0.0
vocation_career,vocation,career calling,alternative_lexical_senses,general_to_integrative,vocation_career_natural_general_p3,natural_general,A discussion of vocation focuses on a personally meaningful occupation or professional career.,vocation_career_integrative_p3,integrative,"Discussion of vocation can retain both a personally meaningful occupation or professional career and a divine call to holiness, service, relationship, and a particular form of life.",0.5846557273227805,0.7015484834682789,0.11689275614549843,0.7380078528473825,0.6783503498784352,-0.05965750296894723,-0.15335212552460198,0.023198133589843684,0.17655025911444566,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,bare_to_general,discernment_decision_making_bare_p1,bare,discernment,discernment_decision_making_natural_general_p1,natural_general,"Discernment may be described through evaluation of options, evidence, risks, and expected outcomes.",0.6118058547854588,0.5512126502684956,-0.06059320451696315,0.5252880803910409,0.7743314478526607,0.2490433674616198,0.08651777439441788,-0.22311879758416509,-0.30963657197858296,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,bare_to_general,discernment_decision_making_bare_p1,bare,discernment,discernment_decision_making_natural_general_p2,natural_general,"In a contemporary disciplinary account, discernment involves evaluation of options, evidence, risks, and expected outcomes.",0.6118058547854588,0.6115247590270233,-0.00028109575843549006,0.5252880803910409,0.7784583077549218,0.25317022736388084,0.08651777439441788,-0.16693354872789845,-0.25345132312231633,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,bare_to_general,discernment_decision_making_bare_p1,bare,discernment,discernment_decision_making_natural_general_p3,natural_general,"A discussion of discernment focuses on evaluation of options, evidence, risks, and expected outcomes.",0.6118058547854588,0.5657420679447087,-0.046063786840750076,0.5252880803910409,0.7736408657043232,0.2483527853132823,0.08651777439441788,-0.2078987977596145,-0.2944165721540324,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,general_to_ambiguous,discernment_decision_making_natural_general_p1,natural_general,"Discernment may be described through evaluation of options, evidence, risks, and expected outcomes.",discernment_decision_making_natural_ambiguous_p1,natural_ambiguous,"What does discernment mean when moral, social, and theological perspectives may all be involved?",0.5512126502684956,0.588524016383562,0.03731136611506636,0.7743314478526607,0.5112511462680819,-0.26308030158457885,-0.22311879758416509,0.07727287011548012,0.3003916676996452,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,general_to_ambiguous,discernment_decision_making_natural_general_p2,natural_general,"In a contemporary disciplinary account, discernment involves evaluation of options, evidence, risks, and expected outcomes.",discernment_decision_making_natural_ambiguous_p2,natural_ambiguous,How should a person understand discernment when more than one semantic register may be relevant?,0.6115247590270233,0.47825522992706326,-0.13326952909996004,0.7784583077549218,0.49008757738781167,-0.2883707303671101,-0.16693354872789845,-0.011832347460748405,0.15510120126715005,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,general_to_ambiguous,discernment_decision_making_natural_general_p3,natural_general,"A discussion of discernment focuses on evaluation of options, evidence, risks, and expected outcomes.",discernment_decision_making_natural_ambiguous_p3,natural_ambiguous,Which dimensions of discernment matter when its meaning is not fully specified?,0.5657420679447087,0.5053524733619937,-0.06038959458271498,0.7736408657043232,0.5198991543977413,-0.25374171130658196,-0.2078987977596145,-0.014546681035747522,0.19335211672386698,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,general_to_label_free_theological,discernment_decision_making_natural_general_p1,natural_general,"Discernment may be described through evaluation of options, evidence, risks, and expected outcomes.",discernment_decision_making_label_free_theological_p1,label_free_theological,"Discernment concerns prayerful judgment seeking God's will through reason, conscience, and spiritual wisdom.",0.5512126502684956,0.848092532185591,0.29687988191709536,0.7743314478526607,0.5376664081672332,-0.23666503968542751,-0.22311879758416509,0.3104261240183578,0.5335449216025229,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,general_to_label_free_theological,discernment_decision_making_natural_general_p2,natural_general,"In a contemporary disciplinary account, discernment involves evaluation of options, evidence, risks, and expected outcomes.",discernment_decision_making_label_free_theological_p2,label_free_theological,"Discernment is understood through prayerful judgment seeking God's will through reason, conscience, and spiritual wisdom.",0.6115247590270233,0.8573414379942941,0.24581667896727077,0.7784583077549218,0.5240691942754543,-0.25438911347946747,-0.16693354872789845,0.3332722437188398,0.5002057924467382,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,general_to_label_free_theological,discernment_decision_making_natural_general_p3,natural_general,"A discussion of discernment focuses on evaluation of options, evidence, risks, and expected outcomes.",discernment_decision_making_label_free_theological_p3,label_free_theological,"An account of discernment emphasizes prayerful judgment seeking God's will through reason, conscience, and spiritual wisdom.",0.5657420679447087,0.8189081426226025,0.25316607467789376,0.7736408657043232,0.5679757303205758,-0.20566513538374742,-0.2078987977596145,0.2509324123020267,0.4588312100616412,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,label_free_to_explicit_catholic,discernment_decision_making_label_free_theological_p1,label_free_theological,"Discernment concerns prayerful judgment seeking God's will through reason, conscience, and spiritual wisdom.",discernment_decision_making_explicit_catholic_p1,explicit_catholic,"In Catholic teaching, discernment concerns prayerful judgment seeking God's will through reason, conscience, and spiritual wisdom.",0.848092532185591,0.8974178600327182,0.049325327847127176,0.5376664081672332,0.4709800112142202,-0.06668639695301304,0.3104261240183578,0.426437848818498,0.11601172480014021,0.0
discernment_decision_making,discernment,decision-making process,valid_but_partial,label_free_to_explicit_catholic,discernment_decision_making_label_free_theological_p2,label_free_theological,"Discernment is understood through prayerful judgment seeking God's will through reason, conscience, and spiritual wisdom.",discernment_decision_making_explicit_catholic_p2,explicit_catholic,"In Catholic teaching, discernment is understood through prayerful judgment seeking God's will through reason, conscience, and spiritual wisdom.",0.8573414379942941,0.9096264870694086,0.052285049075114554,0.5240691942754543,0.47467116219176114,-0.049398032083693144,0.3332722437188398,0.4349553248776475,0.1016830811588077,0.0
