query_id,audit_id,concept,condition,omitted_reference_id,omitted_reference_group,s_c,s_r,cas,full_cas,cas_change_from_full,same_cas_sign_as_full
license_legal_permission_label_free_theological_p3,license_legal_permission,license,label_free_theological,license_legal_permission_c_2,catholic,0.791100699068179,0.3684082616069202,0.42269243746125884,0.4261890973670297,-0.0034966599057708603,True
license_legal_permission_label_free_theological_p3,license_legal_permission,license,label_free_theological,license_legal_permission_c_3,catholic,0.811395512524951,0.3684082616069202,0.4429872509180308,0.4261890973670297,0.016798153551001116,True
license_legal_permission_label_free_theological_p3,license_legal_permission,license,label_free_theological,license_legal_permission_r_2,comparison,0.79459735897395,0.3155453772262214,0.4790519817477286,0.4261890973670297,0.052862884380698916,True
license_legal_permission_label_free_theological_p3,license_legal_permission,license,label_free_theological,license_legal_permission_r_3,comparison,0.79459735897395,0.39077345271557085,0.40382390625837916,0.4261890973670297,-0.02236519110865054,True
license_legal_permission_label_free_theological_p3,license_legal_permission,license,label_free_theological,license_legal_permission_r_1,comparison,0.79459735897395,0.39890595487896835,0.39569140409498166,0.4261890973670297,-0.030497693272048043,True
license_legal_permission_explicit_catholic_p1,license_legal_permission,license,explicit_catholic,license_legal_permission_c_1,catholic,0.9099553680347963,0.3411670946655978,0.5687882733691985,0.5822838715820555,-0.013495598212857063,True
license_legal_permission_explicit_catholic_p1,license_legal_permission,license,explicit_catholic,license_legal_permission_c_3,catholic,0.9224735882138474,0.3411670946655978,0.5813064935482496,0.5822838715820555,-0.0009773780338059312,True
license_legal_permission_explicit_catholic_p1,license_legal_permission,license,explicit_catholic,license_legal_permission_c_2,catholic,0.9379239424943169,0.3411670946655978,0.5967568478287191,0.5822838715820555,0.01447297624666355,True
license_legal_permission_explicit_catholic_p1,license_legal_permission,license,explicit_catholic,license_legal_permission_r_2,comparison,0.9234509662476534,0.31722031441251297,0.6062306518351405,0.5822838715820555,0.023946780253084943,True
license_legal_permission_explicit_catholic_p1,license_legal_permission,license,explicit_catholic,license_legal_permission_r_1,comparison,0.9234509662476534,0.3521813755142029,0.5712695907334505,0.5822838715820555,-0.011014280848605007,True
license_legal_permission_explicit_catholic_p1,license_legal_permission,license,explicit_catholic,license_legal_permission_r_3,comparison,0.9234509662476534,0.35409959407007763,0.5693513721775758,0.5822838715820555,-0.012932499404479714,True
license_legal_permission_explicit_catholic_p2,license_legal_permission,license,explicit_catholic,license_legal_permission_c_3,catholic,0.9009324119706326,0.34590700087745935,0.5550254110931732,0.5767451037313659,-0.021719692638192734,True
license_legal_permission_explicit_catholic_p2,license_legal_permission,license,explicit_catholic,license_legal_permission_c_1,catholic,0.9191324130197388,0.34590700087745935,0.5732254121422795,0.5767451037313659,-0.0035196915890863822,True
license_legal_permission_explicit_catholic_p2,license_legal_permission,license,explicit_catholic,license_legal_permission_c_2,catholic,0.9478914888361045,0.34590700087745935,0.6019844879586451,0.5767451037313659,0.025239384227279227,True
license_legal_permission_explicit_catholic_p2,license_legal_permission,license,explicit_catholic,license_legal_permission_r_2,comparison,0.9226521046088253,0.31956732787913356,0.6030847767296917,0.5767451037313659,0.026339672998325847,True
license_legal_permission_explicit_catholic_p2,license_legal_permission,license,explicit_catholic,license_legal_permission_r_3,comparison,0.9226521046088253,0.35235610357994784,0.5702960010288775,0.5767451037313659,-0.006449102702488441,True
license_legal_permission_explicit_catholic_p2,license_legal_permission,license,explicit_catholic,license_legal_permission_r_1,comparison,0.9226521046088253,0.3657975711732966,0.5568545334355287,0.5767451037313659,-0.019890570295837184,True
license_legal_permission_explicit_catholic_p3,license_legal_permission,license,explicit_catholic,license_legal_permission_c_1,catholic,0.8902106072624187,0.358077242909165,0.5321333643532538,0.5483497731235171,-0.016216408770263313,True
license_legal_permission_explicit_catholic_p3,license_legal_permission,license,explicit_catholic,license_legal_permission_c_3,catholic,0.9064947674870649,0.358077242909165,0.5484175245778999,0.5483497731235171,6.775145438286945e-05,True
license_legal_permission_explicit_catholic_p3,license_legal_permission,license,explicit_catholic,license_legal_permission_c_2,catholic,0.9225756733485626,0.358077242909165,0.5644984304393976,0.5483497731235171,0.016148657315880555,True
license_legal_permission_explicit_catholic_p3,license_legal_permission,license,explicit_catholic,license_legal_permission_r_2,comparison,0.906427016032682,0.31081837539003554,0.5956086406426465,0.5483497731235171,0.047258867519129444,True
license_legal_permission_explicit_catholic_p3,license_legal_permission,license,explicit_catholic,license_legal_permission_r_3,comparison,0.906427016032682,0.3808258754463715,0.5256011405863106,0.5483497731235171,-0.022748632537206492,True
license_legal_permission_explicit_catholic_p3,license_legal_permission,license,explicit_catholic,license_legal_permission_r_1,comparison,0.906427016032682,0.38258747789108793,0.5238395381415941,0.5483497731235171,-0.02451023498192295,True
license_legal_permission_integrative_p1,license_legal_permission,license,integrative,license_legal_permission_c_1,catholic,0.7195110715810835,0.6154215111636643,0.10408956041741924,0.1150597072222825,-0.01097014680486326,True
license_legal_permission_integrative_p1,license_legal_permission,license,integrative,license_legal_permission_c_2,catholic,0.7338977129827946,0.6154215111636643,0.11847620181913032,0.1150597072222825,0.003416494596847827,True
license_legal_permission_integrative_p1,license_legal_permission,license,integrative,license_legal_permission_c_3,catholic,0.7380348705939621,0.6154215111636643,0.12261335943029783,0.1150597072222825,0.007553652208015335,True
license_legal_permission_integrative_p1,license_legal_permission,license,integrative,license_legal_permission_r_2,comparison,0.7304812183859468,0.5917795366174103,0.13870168176853648,0.1150597072222825,0.023641974546253983,True
license_legal_permission_integrative_p1,license_legal_permission,license,integrative,license_legal_permission_r_3,comparison,0.7304812183859468,0.6167170075409122,0.11376421084503463,0.1150597072222825,-0.001295496377247865,True
license_legal_permission_integrative_p1,license_legal_permission,license,integrative,license_legal_permission_r_1,comparison,0.7304812183859468,0.6377679893326704,0.09271322905327639,0.1150597072222825,-0.022346478169006104,True
license_legal_permission_integrative_p2,license_legal_permission,license,integrative,license_legal_permission_c_1,catholic,0.6610543443340297,0.6038636005927481,0.057190743741281524,0.0817723797151259,-0.02458163597384437,True
license_legal_permission_integrative_p2,license_legal_permission,license,integrative,license_legal_permission_r_2,comparison,0.6856359803078741,0.5461370661845697,0.1394989141233044,0.0817723797151259,0.0577265344081785,True
license_legal_permission_integrative_p2,license_legal_permission,license,integrative,license_legal_permission_c_3,catholic,0.6883212200386454,0.6038636005927481,0.08445761944589725,0.0817723797151259,0.002685239730771352,True
license_legal_permission_integrative_p2,license_legal_permission,license,integrative,license_legal_permission_c_2,catholic,0.7075323765509476,0.6038636005927481,0.10366877595819946,0.0817723797151259,0.02189639624307356,True
license_legal_permission_integrative_p2,license_legal_permission,license,integrative,license_legal_permission_r_3,comparison,0.6856359803078741,0.6236638837342987,0.061972096573575386,0.0817723797151259,-0.01980028314155051,True
license_legal_permission_integrative_p2,license_legal_permission,license,integrative,license_legal_permission_r_1,comparison,0.6856359803078741,0.6417898518593762,0.04384612844849789,0.0817723797151259,-0.037926251266628005,True
license_legal_permission_integrative_p3,license_legal_permission,license,integrative,license_legal_permission_c_1,catholic,0.6908209203611089,0.5759988248851637,0.11482209547594513,0.1197616861876137,-0.004939590711668565,True
license_legal_permission_integrative_p3,license_legal_permission,license,integrative,license_legal_permission_c_3,catholic,0.6972876667736563,0.5759988248851637,0.12128884188849254,0.1197616861876137,0.0015271557008788433,True
license_legal_permission_integrative_p3,license_legal_permission,license,integrative,license_legal_permission_c_2,catholic,0.6991729460835673,0.5759988248851637,0.12317412119840354,0.1197616861876137,0.0034124350107898466,True
license_legal_permission_integrative_p3,license_legal_permission,license,integrative,license_legal_permission_r_2,comparison,0.6957605110727775,0.5513387247863883,0.14442178628638913,0.1197616861876137,0.024660100098775437,True
license_legal_permission_integrative_p3,license_legal_permission,license,integrative,license_legal_permission_r_3,comparison,0.6957605110727775,0.5755064093434736,0.12025410172930384,0.1197616861876137,0.0004924155416901471,True
license_legal_permission_integrative_p3,license_legal_permission,license,integrative,license_legal_permission_r_1,comparison,0.6957605110727775,0.6011513405256292,0.09460917054714824,0.1197616861876137,-0.02515251564046546,True
personhood_legal_status_bare_p1,personhood_legal_status,personhood,bare,personhood_legal_status_r_3,comparison,0.5451349844482607,0.5712373295242537,-0.02610234507599296,-0.0361729135985197,0.010070568522526739,True
personhood_legal_status_bare_p1,personhood_legal_status,personhood,bare,personhood_legal_status_c_1,catholic,0.5203923147818799,0.5813078980467804,-0.06091558326490054,-0.0361729135985197,-0.02474266966638084,True
personhood_legal_status_bare_p1,personhood_legal_status,personhood,bare,personhood_legal_status_r_1,comparison,0.5451349844482607,0.5794708572201346,-0.03433587277187389,-0.0361729135985197,0.0018370408266458124,True
personhood_legal_status_bare_p1,personhood_legal_status,personhood,bare,personhood_legal_status_r_2,comparison,0.5451349844482607,0.5932155073959533,-0.048080522947692605,-0.0361729135985197,-0.011907609349172905,True
personhood_legal_status_bare_p1,personhood_legal_status,personhood,bare,personhood_legal_status_c_3,catholic,0.5434198389038525,0.5813078980467804,-0.03788805914292792,-0.0361729135985197,-0.0017151455444082211,True
personhood_legal_status_bare_p1,personhood_legal_status,personhood,bare,personhood_legal_status_c_2,catholic,0.5715927996590496,0.5813078980467804,-0.00971509838773077,-0.0361729135985197,0.02645781521078893,True
personhood_legal_status_natural_general_p1,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_3,comparison,0.47188661421767275,0.7614473745598116,-0.28956076034213885,-0.3107294398105997,0.02116867946846085,True
personhood_legal_status_natural_general_p1,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_2,comparison,0.47188661421767275,0.7842958582408346,-0.31240924402316184,-0.3107294398105997,-0.0016798042125621415,True
personhood_legal_status_natural_general_p1,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_1,comparison,0.47188661421767275,0.8021049292841713,-0.33021831506649857,-0.3107294398105997,-0.019488875255898874,True
personhood_legal_status_natural_general_p1,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_1,catholic,0.44730538332163117,0.7826160540282725,-0.33531067070664133,-0.3107294398105997,-0.02458123089604164,True
personhood_legal_status_natural_general_p1,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_3,catholic,0.46851760550064425,0.7826160540282725,-0.31409844852762825,-0.3107294398105997,-0.0033690087170285543,True
personhood_legal_status_natural_general_p1,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_2,catholic,0.49983685383074283,0.7826160540282725,-0.28277920019752967,-0.3107294398105997,0.027950239613070027,True
personhood_legal_status_natural_general_p2,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_2,comparison,0.5005479299878053,0.7564356038124177,-0.2558876738246124,-0.3117186193846766,0.05583094556006418,True
personhood_legal_status_natural_general_p2,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_3,comparison,0.5005479299878053,0.8211811397331215,-0.3206332097453162,-0.3117186193846766,-0.008914590360639574,True
personhood_legal_status_natural_general_p2,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_1,comparison,0.5005479299878053,0.8591829045719063,-0.358634974584101,-0.3117186193846766,-0.04691635519942439,True
personhood_legal_status_natural_general_p2,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_1,catholic,0.47330390633709973,0.8122665493724819,-0.33896264303538215,-0.3117186193846766,-0.02724402365070555,True
personhood_legal_status_natural_general_p2,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_3,catholic,0.5034461717354268,0.8122665493724819,-0.30882037763705505,-0.3117186193846766,0.002898241747621544,True
personhood_legal_status_natural_general_p2,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_2,catholic,0.5248937118908893,0.8122665493724819,-0.2873728374815926,-0.3117186193846766,0.024345781903084007,True
personhood_legal_status_natural_general_p3,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_3,comparison,0.4893651346091226,0.7870906158009274,-0.2977254811918048,-0.3080175603745193,0.010292079182714464,True
personhood_legal_status_natural_general_p3,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_2,comparison,0.4893651346091226,0.7927843302912342,-0.30341919568211156,-0.3080175603745193,0.004598364692407708,True
personhood_legal_status_natural_general_p3,personhood_legal_status,personhood,natural_general,personhood_legal_status_r_1,comparison,0.4893651346091226,0.8122731388587638,-0.3229080042496412,-0.3080175603745193,-0.01489044387512195,True
personhood_legal_status_natural_general_p3,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_1,catholic,0.47035293480676305,0.7973826949836419,-0.32702976017687885,-0.3080175603745193,-0.019012199802359575,True
personhood_legal_status_natural_general_p3,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_3,catholic,0.49094349347104366,0.7973826949836419,-0.30643920151259824,-0.3080175603745193,0.0015783588619210365,True
personhood_legal_status_natural_general_p3,personhood_legal_status,personhood,natural_general,personhood_legal_status_c_2,catholic,0.5067989755495612,0.7973826949836419,-0.2905837194340807,-0.3080175603745193,0.017433840940438594,True
personhood_legal_status_natural_ambiguous_p1,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_1,catholic,0.520708233281022,0.5140848069830116,0.006623426298010382,0.0301198832604091,-0.02349645696239872,True
personhood_legal_status_natural_ambiguous_p1,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_3,catholic,0.5468049513270454,0.5140848069830116,0.03272014434403381,0.0301198832604091,0.0026002610836247074,True
personhood_legal_status_natural_ambiguous_p1,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_3,comparison,0.5442046902434208,0.5111215179046718,0.03308317233874902,0.0301198832604091,0.0029632890783399223,True
personhood_legal_status_natural_ambiguous_p1,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_2,comparison,0.5442046902434208,0.5120798220671452,0.03212486817627558,0.0301198832604091,0.0020049849158664777,True
personhood_legal_status_natural_ambiguous_p1,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_1,comparison,0.5442046902434208,0.5190530809772181,0.025151609266202635,0.0301198832604091,-0.004968273994206466,True
personhood_legal_status_natural_ambiguous_p1,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_2,catholic,0.565100886122195,0.5140848069830116,0.05101607913918338,0.0301198832604091,0.02089619587877428,True
personhood_legal_status_natural_ambiguous_p2,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_1,comparison,0.4355126045036845,0.490189497694136,-0.05467689319045149,-0.0767181269503528,0.022041233759901302,True
personhood_legal_status_natural_ambiguous_p2,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_2,comparison,0.4355126045036845,0.5181175041774471,-0.08260489967376256,-0.0767181269503528,-0.005886772723409761,True
personhood_legal_status_natural_ambiguous_p2,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_3,comparison,0.4355126045036845,0.5283851924905288,-0.09287258798684433,-0.0767181269503528,-0.01615446103649154,True
personhood_legal_status_natural_ambiguous_p2,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_1,catholic,0.42522464891159395,0.5122307314540373,-0.08700608254244335,-0.0767181269503528,-0.010287955592090559,True
personhood_legal_status_natural_ambiguous_p2,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_3,catholic,0.4326215204818164,0.5122307314540373,-0.0796092109722209,-0.0767181269503528,-0.0028910840218681066,True
personhood_legal_status_natural_ambiguous_p2,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_2,catholic,0.4486916441176432,0.5122307314540373,-0.06353908733639413,-0.0767181269503528,0.013179039613958665,True
personhood_legal_status_natural_ambiguous_p3,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_3,comparison,0.4554194557581515,0.4832268647329299,-0.027807408974778403,-0.0332799200726026,0.0054725110978241995,True
personhood_legal_status_natural_ambiguous_p3,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_1,comparison,0.4554194557581515,0.4888946266795072,-0.03347517092135571,-0.0332799200726026,-0.00019525084875311044,True
personhood_legal_status_natural_ambiguous_p3,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_r_2,comparison,0.4554194557581515,0.4939766360798252,-0.03855718032167371,-0.0332799200726026,-0.00527726024907111,True
personhood_legal_status_natural_ambiguous_p3,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_1,catholic,0.4470634274365083,0.4886993758307541,-0.041635948394245836,-0.0332799200726026,-0.008356028321643234,True
personhood_legal_status_natural_ambiguous_p3,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_3,catholic,0.4534038628841503,0.4886993758307541,-0.035295512946603824,-0.0332799200726026,-0.002015592874001222,True
personhood_legal_status_natural_ambiguous_p3,personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_c_2,catholic,0.4657910769537959,0.4886993758307541,-0.022908298876958222,-0.0332799200726026,0.01037162119564438,True
personhood_legal_status_label_free_theological_p1,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_1,catholic,0.7707092182267931,0.5283570051085834,0.24235221311820965,0.2589992074273459,-0.016646994309136243,True
personhood_legal_status_label_free_theological_p1,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_3,catholic,0.7915549535890471,0.5283570051085834,0.26319794848046374,0.2589992074273459,0.004198741053117849,True
personhood_legal_status_label_free_theological_p1,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_2,catholic,0.7998044657919479,0.5283570051085834,0.27144746068336445,0.2589992074273459,0.01244825325601856,True
personhood_legal_status_label_free_theological_p1,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_1,comparison,0.7873562125359294,0.5210009571265373,0.2663552554093921,0.2589992074273459,0.007356047982046199,True
personhood_legal_status_label_free_theological_p1,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_2,comparison,0.7873562125359294,0.5304161912790561,0.2569400212568732,0.2589992074273459,-0.002059186170472682,True
personhood_legal_status_label_free_theological_p1,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_3,comparison,0.7873562125359294,0.5336538669201569,0.25370234561577243,0.2589992074273459,-0.005296861811573461,True
personhood_legal_status_label_free_theological_p2,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_3,catholic,0.7924680122087839,0.48984790544009843,0.3026201067686855,0.3190812756442978,-0.016461168875612275,True
personhood_legal_status_label_free_theological_p2,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_1,catholic,0.8166974229051436,0.48984790544009843,0.32684951746504515,0.3190812756442978,0.007768241820747368,True
personhood_legal_status_label_free_theological_p2,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_2,catholic,0.8176221081392614,0.48984790544009843,0.32777420269916296,0.3190812756442978,0.008692927054865185,True
personhood_legal_status_label_free_theological_p2,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_2,comparison,0.8089291810843964,0.48466461384103454,0.32426456724336183,0.3190812756442978,0.005183291599064055,True
personhood_legal_status_label_free_theological_p2,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_3,comparison,0.8089291810843964,0.4877793645685058,0.3211498165158906,0.3190812756442978,0.0020685408715928055,True
personhood_legal_status_label_free_theological_p2,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_1,comparison,0.8089291810843964,0.4970997379107551,0.31182944317364125,0.3190812756442978,-0.007251832470656527,True
personhood_legal_status_label_free_theological_p3,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_1,catholic,0.7760949870671151,0.4931881240963394,0.2829068629707757,0.2953112661004451,-0.012404403129669395,True
personhood_legal_status_label_free_theological_p3,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_2,catholic,0.7914165364811143,0.4931881240963394,0.29822841238477493,0.2953112661004451,0.002917146284329819,True
personhood_legal_status_label_free_theological_p3,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_c_3,catholic,0.7979866470421242,0.4931881240963394,0.3047985229457848,0.2953112661004451,0.009487256845339687,True
personhood_legal_status_label_free_theological_p3,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_2,comparison,0.7884993901967845,0.4538512056148098,0.3346481845819747,0.2953112661004451,0.03933691848152959,True
personhood_legal_status_label_free_theological_p3,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_3,comparison,0.7884993901967845,0.5119100696573169,0.2765893205394676,0.2953112661004451,-0.018721945560977504,True
personhood_legal_status_label_free_theological_p3,personhood_legal_status,personhood,label_free_theological,personhood_legal_status_r_1,comparison,0.7884993901967845,0.5138030970168914,0.2746962931798931,0.2953112661004451,-0.020614972920552033,True
personhood_legal_status_explicit_catholic_p1,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_1,catholic,0.8835080876862988,0.47356507301244427,0.4099430146738546,0.4276418424840438,-0.01769882781018922,True
personhood_legal_status_explicit_catholic_p1,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_3,catholic,0.8961519363761359,0.47356507301244427,0.4225868633636916,0.4276418424840438,-0.005054979120352188,True
personhood_legal_status_explicit_catholic_p1,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_2,catholic,0.9239607224270296,0.47356507301244427,0.4503956494145854,0.4276418424840438,0.022753806930541576,True
personhood_legal_status_explicit_catholic_p1,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_2,comparison,0.9012069154964881,0.4657663322465792,0.4354405832499089,0.4276418424840438,0.00779874076586512,True
personhood_legal_status_explicit_catholic_p1,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_1,comparison,0.9012069154964881,0.47327575521103993,0.4279311602854482,0.4276418424840438,0.00028931780140439844,True
personhood_legal_status_explicit_catholic_p1,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_3,comparison,0.9012069154964881,0.48165313157971357,0.41955378391677456,0.4276418424840438,-0.00808805856726924,True
personhood_legal_status_explicit_catholic_p2,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_3,catholic,0.8969659020714594,0.4556307208173713,0.4413351812540881,0.4629203453311935,-0.021585164077105368,True
personhood_legal_status_explicit_catholic_p2,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_1,catholic,0.9276180471133024,0.4556307208173713,0.4719873262959311,0.4629203453311935,0.009066980964737625,True
personhood_legal_status_explicit_catholic_p2,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_2,catholic,0.931069249260933,0.4556307208173713,0.4754385284435617,0.4629203453311935,0.012518183112368242,True
personhood_legal_status_explicit_catholic_p2,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_2,comparison,0.9185510661485651,0.4439698452521268,0.4745812208964383,0.4629203453311935,0.01166087556524481,True
personhood_legal_status_explicit_catholic_p2,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_3,comparison,0.9185510661485651,0.45798456731676274,0.46056649883180234,0.4629203453311935,-0.0023538464993911323,True
personhood_legal_status_explicit_catholic_p2,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_1,comparison,0.9185510661485651,0.46493774988322445,0.4536133162653406,0.4629203453311935,-0.009307029065852845,True
personhood_legal_status_explicit_catholic_p3,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_1,catholic,0.8707445714710027,0.47102206109146433,0.3997225103795384,0.4080076824161254,-0.008285172036587019,True
personhood_legal_status_explicit_catholic_p3,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_3,catholic,0.87884674658367,0.47102206109146433,0.4078246854922057,0.4080076824161254,-0.00018299692391970934,True
personhood_legal_status_explicit_catholic_p3,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_c_2,catholic,0.8874979124680964,0.47102206109146433,0.41647585137663207,0.4080076824161254,0.008468168960506672,True
personhood_legal_status_explicit_catholic_p3,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_2,comparison,0.8790297435075898,0.43734905784864375,0.441680685658946,0.4080076824161254,0.03367300324282063,True
personhood_legal_status_explicit_catholic_p3,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_1,comparison,0.8790297435075898,0.48774138097848574,0.39128836252910404,0.4080076824161254,-0.016719319887021356,True
personhood_legal_status_explicit_catholic_p3,personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_r_3,comparison,0.8790297435075898,0.48797574444726344,0.39105399906032634,0.4080076824161254,-0.016953683355799054,True
personhood_legal_status_integrative_p1,personhood_legal_status,personhood,integrative,personhood_legal_status_c_1,catholic,0.6860819066499332,0.7008357344288046,-0.014753827778871464,0.0081179287353239,-0.022871756514195367,False
personhood_legal_status_integrative_p1,personhood_legal_status,personhood,integrative,personhood_legal_status_r_3,comparison,0.7089536631641286,0.6925732233689126,0.016380439795215973,0.0081179287353239,0.008262511059892072,True
personhood_legal_status_integrative_p1,personhood_legal_status,personhood,integrative,personhood_legal_status_r_2,comparison,0.7089536631641286,0.6967878188544372,0.012165844309691365,0.0081179287353239,0.004047915574367464,True
personhood_legal_status_integrative_p1,personhood_legal_status,personhood,integrative,personhood_legal_status_c_3,catholic,0.7151394740066412,0.7008357344288046,0.014303739577836594,0.0081179287353239,0.006185810842512693,True
personhood_legal_status_integrative_p1,personhood_legal_status,personhood,integrative,personhood_legal_status_r_1,comparison,0.7089536631641286,0.7131461610630643,-0.004192497898935721,0.0081179287353239,-0.012310426634259622,False
personhood_legal_status_integrative_p1,personhood_legal_status,personhood,integrative,personhood_legal_status_c_2,catholic,0.7256396088358112,0.7008357344288046,0.0248038744070066,0.0081179287353239,0.016685945671682696,True
personhood_legal_status_integrative_p2,personhood_legal_status,personhood,integrative,personhood_legal_status_r_2,comparison,0.6774675434965601,0.6914463404823209,-0.013978796985760766,-0.0421325491845221,0.02815375219876133,True
personhood_legal_status_integrative_p2,personhood_legal_status,personhood,integrative,personhood_legal_status_c_1,catholic,0.6517878188173876,0.7196000926810823,-0.0678122738636947,-0.0421325491845221,-0.025679724679172608,True
personhood_legal_status_integrative_p2,personhood_legal_status,personhood,integrative,personhood_legal_status_r_3,comparison,0.6774675434965601,0.7234031033435352,-0.04593555984697506,-0.0421325491845221,-0.003803010662452963,True
personhood_legal_status_integrative_p2,personhood_legal_status,personhood,integrative,personhood_legal_status_r_1,comparison,0.6774675434965601,0.7439508342173907,-0.06648329072083059,-0.0421325491845221,-0.024350741536308493,True
personhood_legal_status_integrative_p2,personhood_legal_status,personhood,integrative,personhood_legal_status_c_3,catholic,0.6824012968054096,0.7196000926810823,-0.03719879587567265,-0.0421325491845221,0.004933753308849445,True
personhood_legal_status_integrative_p2,personhood_legal_status,personhood,integrative,personhood_legal_status_c_2,catholic,0.6982135148668829,0.7196000926810823,-0.021386577814199392,-0.0421325491845221,0.020745971370322705,True
personhood_legal_status_integrative_p3,personhood_legal_status,personhood,integrative,personhood_legal_status_r_2,comparison,0.6715215604987085,0.6517892109314194,0.019732349567289087,0.0094489717755772,0.010283377791711887,True
personhood_legal_status_integrative_p3,personhood_legal_status,personhood,integrative,personhood_legal_status_c_2,catholic,0.6707175499489184,0.6620725887231312,0.008644961225787173,0.0094489717755772,-0.0008040105497900268,True
personhood_legal_status_integrative_p3,personhood_legal_status,personhood,integrative,personhood_legal_status_c_1,catholic,0.6716805932482526,0.6620725887231312,0.009608004525121339,0.0094489717755772,0.00015903274954413849,True
personhood_legal_status_integrative_p3,personhood_legal_status,personhood,integrative,personhood_legal_status_r_3,comparison,0.6715215604987085,0.6576397192852385,0.013881841213470025,0.0094489717755772,0.004432869437892825,True
personhood_legal_status_integrative_p3,personhood_legal_status,personhood,integrative,personhood_legal_status_c_3,catholic,0.6721665382989541,0.6620725887231312,0.01009394957582288,0.0094489717755772,0.0006449778002456802,True
personhood_legal_status_integrative_p3,personhood_legal_status,personhood,integrative,personhood_legal_status_r_1,comparison,0.6715215604987085,0.6767888359527356,-0.005267275454027165,0.0094489717755772,-0.014716247229604365,False
